%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor neg_kge        
276      I1         0.6021373378   2.444789642    0.1937842831   9.452573645    1.157802288    
277      I1         0.6847636401   2.689725624    0.9203800255   2.852261451    2.23420695     
278      I1         0.7724829562   1.509549826    0.6392585031   7.577552967    1.982497416    
279      I1         0.6996487793   1.173806576    0.3102496721   8.370694267    1.965299098    
280      I1         1.88843912     2.462764673    0.6295473542   3.330466053    1.123553068    
281      I1         1.205255055    1.338449556    0.01987104104  0.9118954856   1.774113752    
282      I1         0.4859222711   2.171886984    0.4907157296   0.3794033731   1.78608957     
283      I1         1.434442838    1.618783662    0.4440244283   2.317182403    1.616695321    
284      I1         0.8352697815   1.368306792    0.2710913452   9.290806578    1.852820795    
285      I1         0.9481382881   1.461686529    0.5888620509   4.135522521    1.891310616    
286      I1         1.347496987    2.623360368    0.8099838296   8.749204652    1.656869909    
287      I1         1.040563043    2.091183159    0.05466877521  8.476879288    1.240465246    
288      I1         1.937686949    2.086270055    0.7106140872   7.597962029    1.257602767    
289      I1         1.915915018    1.629118409    0.9180832957   5.448511551    1.437520697    
290      I1         1.315604476    1.686736869    0.1717239359   8.618729449    1.582100054    
291      I1         0.9657950803   1.063528064    0.6766322016   3.510554258    2.010917164    
292      I1         1.177159204    2.29651723     0.01532336792  0.269919655    1.113550387    
293      I1         1.764753117    2.694562258    0.5753347279   4.944730647    1.0652886      
294      I1         0.519434217    2.455724537    0.8577942566   1.36328288     2.283481216    
295      I1         1.404016156    2.480325566    0.7784345942   6.239655006    1.585439697    
296      I1         1.82491466     2.095049203    0.6842847913   5.551266989    1.348296451    
297      I1         0.4921449078   1.527044211    0.5129094329   0.1769113734   2.019702988    
298      I1         1.870099175    1.382261558    0.241758991    7.319118968    1.472255701    
299      I1         0.36004142     2.391765973    0.4982970698   9.762333124    1.85098709     
300      I1         1.098367723    1.605384842    0.8431180264   9.894516746    1.933364508    
301      I1         1.629174923    2.699956816    0.2546390286   0.8330818473   0.9208694647   
302      I1         1.433376518    2.699956816    0.2036051415   3.399748514    0.9045917707   
303      I1         1.496339481    2.699956816    0.167259056    3.399748514    0.9104090066   
304      I1         1.496253112    2.699956816    0.2156541178   3.399748514    0.9070688741   
305      I1         1.999956816    2.699956816    0.3366417721   0.1002514861   0.9575818813   
306      I1         1.496339481    2.699956816    0.1995722197   0.1002514861   0.9247450849   
307      I1         1.433376518    2.678969161    0.1917055327   3.399748514    0.9133401698   
308      I1         1.999956816    2.322265407    0.3003952649   0.1002514861   1.077626348    
309      I1         1.999956816    2.699956816    0.01002489458  0.1002514861   1.062315402    
310      I1         1.999956816    2.699956816    0.1914565869   1.199748514    0.9387332435   
311      I1         1.79845806     2.699956816    0.1914565869   1.199748514    0.9282811771   
312      I1         1.999956816    2.178202002    0.01002489458  0.1002514861   1.200003962    
313      I1         1.433376518    2.699956816    0.01002489458  1.199748514    0.9908553847   
314      I1         1.999956816    2.616006198    0.1315602296   0.1002514861   1.017382433    
315      I1         1.783170756    2.699956816    0.3366417721   1.199748514    0.9319509205   
316      I1         1.748104964    2.699956816    0.2259106843   9.999748514    0.926624079    
317      I1         1.433376518    2.699956816    0.1188639943   9.999748514    0.9183772423   
318      I1         1.622265407    2.699956816    0.01002489458  9.999748514    1.001341068    
319      I1         1.803294721    2.579126658    0.3366417721   0.1002514861   0.9901440435   
320      I1         1.682032719    2.699956816    0.0785347762   0.1002514861   0.9640889417   
%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor neg_kge        
321      I1         1.433376518    2.699956816    0.2036051415   3.399748514    0.9045917707   
322      I1         1.603376518    2.699956816    0.2036051415   3.399748514    0.9141033479   
323      I1         1.433376518    2.699956816    0.3016051415   3.399748514    0.9335458954   
324      I1         1.433376518    2.699956816    0.2036051415   4.389748514    0.9047161681   
325      I1         1.263376518    2.699956816    0.2036051415   3.399748514    0.9109451026   
326      I1         1.433376518    2.529956816    0.2036051415   3.399748514    0.9727374845   
327      I1         1.433376518    2.699956816    0.1056051415   3.399748514    0.9137125692   
328      I1         1.433376518    2.699956816    0.2036051415   2.409748514    0.9042892617   
